store_id,total_coke_units,distinct_coke_skus,total_rewards_units,distinct_rewards_skus,total_non_rewards_units,cohort
8226beed-80c4-4c3d-87c5-ce08c5fcfe4c,383,36,51,7,332,rewards-eligible
824fcb58-7b8f-4523-afcd-dbbb40653a02,22,10,2,1,20,rewards-eligible
825dfbe7-8165-4f4b-bdd3-8d259586d99c,276,30,14,5,262,rewards-eligible
827872df-3e88-45f3-9bc3-428b5f964b5e,11,8,1,1,10,rewards-eligible
827884f0-7f3c-48dc-9aec-566a238f6974,93,17,3,3,90,rewards-eligible
82aaab52-0b17-4e4c-afd9-49abf10806d3,153,74,30,18,123,rewards-eligible
82bd898e-7480-46a5-8553-bf2d75f0d706,10,4,0,0,10,coca-cola-only
82bfb562-825c-474a-8908-ee3c2e98b6cd,576,43,83,12,493,rewards-eligible
82cd2bec-4f42-40f0-bbf6-98c052bf2270,29,16,0,0,29,coca-cola-only
82e1d1de-2bac-44a3-9f40-59ecfa9df242,133,3,0,0,133,coca-cola-only
82ebb530-144a-4316-a5f1-1d22fab50b78,129,40,12,7,117,rewards-eligible
82ef8897-656f-442f-8d6e-b5f041b9dd05,99,19,10,1,89,rewards-eligible
8300028e-b50f-4f56-bf92-1263ac2382bb,4,4,0,0,4,coca-cola-only
83216a43-c773-47fa-a0f5-f52ebf3b75d1,413,70,101,13,312,rewards-eligible
832a89a3-9de8-4abc-b807-d6bf6d56f722,190,9,0,0,190,coca-cola-only
83314115-c604-4016-8c44-902bcdb54dab,297,37,57,7,240,rewards-eligible
833379ca-ee76-4d3a-b7d6-dfbad2d4b1a3,9,6,1,1,8,rewards-eligible
833fa9b9-aacf-436f-b2d2-df4697d45cfb,34,17,10,6,24,rewards-eligible
8354fd09-c1b1-4a83-bc12-aa83dbd4a1c4,18,1,0,0,18,coca-cola-only
835afbfe-b825-487b-ad00-99d9d0e59b2a,8,6,1,1,7,rewards-eligible
835f5ce8-ac39-4262-b987-54a94cc10c69,96,18,38,7,58,rewards-eligible
83675347-ea6f-483e-9298-4177c35c849c,12,7,1,1,11,rewards-eligible
83679fa8-afc6-48a0-ab3a-8649e4a28df8,26,4,0,0,26,coca-cola-only
836fbc9f-6c33-4a78-b8cd-e74c3dd8e994,251,43,29,6,222,rewards-eligible
838cef1a-ff65-4a33-b95e-9d38c579bd14,245,30,27,6,218,rewards-eligible
8393268b-dbac-41a4-a62b-fa3e38ae65f0,66,8,1,1,65,rewards-eligible
83aa28b5-1a4c-4733-b927-fc0a3ef18c31,225,14,0,0,225,coca-cola-only
83aa7e03-ff2f-41b0-90e0-924322cd31c9,2,2,0,0,2,coca-cola-only
83b76975-83c2-41db-b7d2-dbf1cff08ca0,18,3,0,0,18,coca-cola-only
83c1ebe0-3e95-4025-8275-bff4025e1548,80,28,5,4,75,rewards-eligible
83c3fad2-46c4-4862-8a4f-5f802d74aec7,24,13,0,0,24,coca-cola-only
83eb523e-adc7-4b54-8e95-49ce573aede9,336,6,0,0,336,coca-cola-only
840878c6-1c5e-4ea3-ae7d-d37cb7d1a103,11,10,3,3,8,rewards-eligible
8412eaad-70df-4a96-9008-9a489f1f8383,480,67,52,12,428,rewards-eligible
843456b4-9206-40ad-a107-14fc2d93b8b3,3,1,0,0,3,coca-cola-only
844705b0-fe84-4b57-a334-ad9b0b0b600e,3,1,0,0,3,coca-cola-only
845952d2-7dd3-4a86-9fc6-2d29753b410c,3,3,1,1,2,rewards-eligible
84640093-cf76-4bae-b34b-1f7bc8a58295,2,1,0,0,2,coca-cola-only
847f1d9a-29ec-4316-948a-fef23a6a6c3d,189,42,41,9,148,rewards-eligible
8484ac5c-816b-4d36-acee-882f1a38c586,896,67,63,13,833,rewards-eligible
8491fc01-404c-4a43-95cf-dc229c28be42,102,53,22,12,80,rewards-eligible
84a9eb09-e820-49d8-85ea-00e3ed74476a,64,27,14,10,50,rewards-eligible
84ae5b53-b74f-463c-ae4d-d23977f7a12b,102,12,0,0,102,coca-cola-only
84e96662-bf9c-498f-ac24-3c284f5fdc68,49,27,10,8,39,rewards-eligible
84f2a6a0-d48f-42ef-93e8-8ce02db6154d,130,12,0,0,130,coca-cola-only
84f8ccfd-67d2-4f8f-89ed-19fa988aa2df,36,24,10,6,26,rewards-eligible
850e2f56-3b0b-4b20-aade-4031082ddd36,5,5,1,1,4,rewards-eligible
8511bff0-abed-4e66-bff1-c4d225d38704,7,2,0,0,7,coca-cola-only
85224802-64df-4579-b1f0-06a36de5a3e7,41,14,2,2,39,rewards-eligible
852bc4f6-63cf-45dc-bdba-50674ee9da7e,11,6,0,0,11,coca-cola-only
853d4545-93aa-46d4-a88a-f1ce8eebf72a,275,47,42,9,233,rewards-eligible
8552ce1c-1903-437b-948a-0ba7716d18a0,63,17,11,5,52,rewards-eligible
85536125-7fc3-44ff-bb2e-945f1f7b8888,176,60,49,13,127,rewards-eligible
8556c889-0657-4990-b6b6-6b98c8016110,23,8,3,2,20,rewards-eligible
855f05a9-133c-4613-ab3d-6850a4293c32,1,1,0,0,1,coca-cola-only
85645f1b-8f24-4423-94e3-0c8360286378,25,15,5,3,20,rewards-eligible
85cb4369-b9a2-4844-a001-91aff2cce850,471,63,109,15,362,rewards-eligible
85cdbfb4-e9de-4a06-8b45-db13e2553f1d,58,26,24,7,34,rewards-eligible
85e14c33-11ba-4321-a25b-c97f93a535e8,124,41,31,10,93,rewards-eligible
85fecef2-6c0a-4209-943c-4956162c9e76,15,1,0,0,15,coca-cola-only
86079f5d-41ce-43c0-98ec-de8f3eceef9f,271,42,26,10,245,rewards-eligible
8612938f-df94-4fc9-804b-4067ff8cab4e,3,3,0,0,3,coca-cola-only
862a053c-a2c4-4884-98f9-4de9e301125f,3,3,1,1,2,rewards-eligible
8634af77-55b6-4e88-8db6-ec7c03a04348,169,27,29,7,140,rewards-eligible
8637d4f9-65bc-4319-b4a6-3c33884098b1,86,39,22,9,64,rewards-eligible
863a3535-c3da-4d6e-926d-cf3e3c4b4cda,300,62,50,12,250,rewards-eligible
863d11d4-e976-4102-bee5-fb7bce2f7aae,85,29,19,8,66,rewards-eligible
8641564e-75c3-44fa-adab-ce930288ef8b,105,26,9,3,96,rewards-eligible
864516e4-6cf6-49cb-9ade-48bf61996f29,78,22,3,2,75,rewards-eligible
865327aa-b86e-46f9-ac6a-5b125981f9dd,1,1,0,0,1,coca-cola-only
86691f47-f880-41e6-b316-01a86b526121,169,48,29,7,140,rewards-eligible
868740a7-9ec4-4e3a-aed7-b5d4f8b30b9c,37,19,5,3,32,rewards-eligible
8696afc3-110d-4773-bbc1-229e19714469,2,1,0,0,2,coca-cola-only
86991253-8086-46c5-81fd-6403611f8ae9,25,16,6,4,19,rewards-eligible
86a4e1db-8413-43dd-91aa-d74146e609ab,251,53,33,8,218,rewards-eligible
86a6b48c-d2c3-4b4e-9c8d-277052464359,32,17,1,1,31,rewards-eligible
86a835c9-c114-422b-99bb-01c921c845d2,53,27,10,7,43,rewards-eligible
86c05c92-66ad-4f0a-a8e5-f209e562967c,6,2,0,0,6,coca-cola-only
86c9ddd6-1c1f-416c-b30e-71b7a1391cf7,99,23,20,8,79,rewards-eligible
86d1ad43-a592-4031-bf03-2bc572c86fd1,154,59,27,11,127,rewards-eligible
86dc15a9-de57-4a61-b6ab-2051e5cfe770,5,1,0,0,5,coca-cola-only
86f62950-1357-4efa-aea5-e0308121c6d9,25,12,7,2,18,rewards-eligible
86fa5c78-db05-4d08-88f6-9e4b4bed78d8,178,30,12,4,166,rewards-eligible
8743efd0-3bf0-45ed-b3de-7cce75cdccaa,7,5,0,0,7,coca-cola-only
874534dd-6875-4dfc-9ce0-de3ef24caf60,17,5,0,0,17,coca-cola-only
8751180e-a92e-4983-b274-5642843b8ecf,50,29,12,9,38,rewards-eligible
87581677-a63b-4096-9b87-51643945d7ab,23,15,8,5,15,rewards-eligible
875bfd2a-4752-4366-94af-0c4ccc0d8c93,38,4,0,0,38,coca-cola-only
8769e997-7bc6-46bf-9f64-a9fdc1010155,13,7,0,0,13,coca-cola-only
876a2e7e-c424-4b40-a04b-ccafc159cc21,249,84,41,16,208,rewards-eligible
877181bc-d2bd-4f27-945b-593a8452f268,95,23,4,4,91,rewards-eligible
8779cf71-0092-4689-8505-6f82e8cfa462,7,7,0,0,7,coca-cola-only
877eb1b2-62df-46ab-aa4e-53538929d245,140,40,26,10,114,rewards-eligible
877f1057-8569-4e4f-b20e-88729b1d688c,3,3,0,0,3,coca-cola-only
879488ab-2e90-49d0-8faa-ec6fc0fea9d6,2,2,2,2,0,rewards-eligible
87a4ad38-61ef-4910-9c10-771eeb2a3b01,53,8,0,0,53,coca-cola-only
87bc3bc2-2804-47c1-892c-4d1eab302070,108,35,14,7,94,rewards-eligible
87d8023b-6edb-4e3a-afd6-c35f503f7d09,151,34,25,6,126,rewards-eligible
87db646f-b2a0-4250-ba40-d191306d7536,266,33,61,5,205,rewards-eligible
87dc4b56-01c1-4424-976e-af2c85c4bd4a,127,8,0,0,127,coca-cola-only
8805cb95-3d97-4817-b4a1-81dcc6c71e7e,76,40,15,10,61,rewards-eligible
8809e7e8-2cb3-4b03-8885-11d358e6d633,109,23,3,1,106,rewards-eligible
88166f3d-e1f9-4b3f-b37b-07bf14330cac,141,4,0,0,141,coca-cola-only
882b5836-87a8-4e2b-852d-3b2ec8f363c5,47,20,6,2,41,rewards-eligible
8831994c-4b55-44b9-b791-13cf18a47351,385,22,32,2,353,rewards-eligible
886570e7-2ff8-4c8e-bb3c-cec8b00702c4,8,7,1,1,7,rewards-eligible
8884eff1-75d4-4626-9224-26533356c1de,104,35,9,3,95,rewards-eligible
888881ac-2681-49c3-80e8-6211c21e2237,140,30,50,8,90,rewards-eligible
888f6b6a-c583-45f5-ae3a-a6afcc2b8746,22,8,0,0,22,coca-cola-only
889c64c0-15a1-42e3-8786-369ef17095e7,331,56,54,10,277,rewards-eligible
88a2aaf6-1192-4b27-90e2-cc31d2670668,14,8,0,0,14,coca-cola-only
88c7d9c2-9883-4d15-b304-5d5d9fb52463,570,60,91,13,479,rewards-eligible
88ddf70e-9d2c-4b03-9455-03e8538ca1bc,294,63,42,11,252,rewards-eligible
88ded3d8-345c-45f9-a9f0-e025fa0f54d5,48,5,0,0,48,coca-cola-only
88f11f1e-1a5c-4b67-a1bb-f8f819457728,2,1,0,0,2,coca-cola-only
8905dd03-e1f6-47c9-82b4-dced3a1de045,319,115,89,19,230,rewards-eligible
8906233b-530d-41e0-8026-45308e729fcc,66,33,15,7,51,rewards-eligible
891cb7c1-bbd3-4591-b65c-8d270ba07d13,71,23,24,5,47,rewards-eligible
8922aaa5-3c3f-4136-a687-23713c47f82f,3,1,0,0,3,coca-cola-only
89237e42-ceaf-42ee-8e5f-d2b37a8f4cd1,2,2,0,0,2,coca-cola-only
895a7276-4e6d-4506-90c1-0b7c7902d64a,81,53,17,13,64,rewards-eligible
89610383-730a-497f-8fe0-ae8441f8b0ef,35,14,0,0,35,coca-cola-only
89800ca6-9b86-4c03-b19e-6430b204d4b3,79,30,29,9,50,rewards-eligible
8992b5cd-e6ad-43ca-b3e7-1291cc5e17e2,127,35,34,10,93,rewards-eligible
899cafa6-3610-47eb-8ed5-cb277fd1bddb,118,19,2,1,116,rewards-eligible
89cf0abb-c015-4960-8143-04bc364011d3,13,9,5,4,8,rewards-eligible
89da0de5-8268-4b46-87e4-e374c9b75661,18,1,0,0,18,coca-cola-only
89db5e74-9e4f-4bac-9fe6-619de0bdb611,39,19,0,0,39,coca-cola-only
8a05ee7d-b877-4f16-b917-d65e44b1e41a,125,21,13,3,112,rewards-eligible
8a1c8e4e-1c47-41b7-b8a2-de87e1909a62,6,4,1,1,5,rewards-eligible
8a241dc6-5a35-41ae-a6e8-c1406758fb29,240,42,28,9,212,rewards-eligible
8a2f9def-4f06-4b32-ace8-4b6d6a2b72f1,186,28,50,7,136,rewards-eligible
8a391c58-02b9-4980-a797-436ef08a6fc5,6,6,0,0,6,coca-cola-only
8a44a775-cd08-41af-b82e-27299d4e5cfd,92,12,1,1,91,rewards-eligible
8a4eead7-60d6-4759-9451-8e82e91a2e35,331,61,40,9,291,rewards-eligible
8a4f4e4e-7f22-4a70-925f-ef29857e975d,70,8,0,0,70,coca-cola-only
8a54415a-7fff-4c78-aa91-3f37e633ff02,4,4,0,0,4,coca-cola-only
8a687bda-09f1-4f65-a9fe-edf1214544d9,197,71,37,15,160,rewards-eligible
8a6bb550-dcbd-4b3a-9a1a-ae57dbf6da09,187,41,48,10,139,rewards-eligible
8a747987-ffff-4e2d-879c-43a06a4909a9,674,93,79,18,595,rewards-eligible
8a8534ec-d57f-4f42-9fef-c28471097f6f,42,6,0,0,42,coca-cola-only
8aa98ada-2641-48f7-9fe3-a1b2e8db168c,98,18,7,2,91,rewards-eligible
8add4fb3-507c-4d03-a3af-a1859928af20,11,8,0,0,11,coca-cola-only
8ae55a88-5f3c-4270-a42f-ad7e89a6eb5a,126,30,15,5,111,rewards-eligible
8af0121a-4605-4456-8752-c67ba9fc071a,20,4,0,0,20,coca-cola-only
8affb9d2-30b7-446e-baeb-c0987ff550e5,676,59,115,11,561,rewards-eligible
8b110ae1-3028-4d29-9f02-79d59d109e1e,51,17,5,2,46,rewards-eligible
8b16be09-99c9-4932-adb6-c41429767c2a,180,28,43,7,137,rewards-eligible
8b17e498-7491-4c80-8640-2fab265739e3,44,27,7,5,37,rewards-eligible
8b1c9910-b5cb-4dc8-afba-8a7460f521d9,74,46,15,10,59,rewards-eligible
8b1e7bfa-1500-4df5-9556-42df70d08117,537,86,46,11,491,rewards-eligible
8b1fe7f2-6ce4-4452-a15d-68f41f2bb542,110,28,20,6,90,rewards-eligible
8b440ed8-a8c7-4a35-aade-5e1b01e65cf6,12,12,0,0,12,coca-cola-only
8b56bdf5-48f2-4f24-bc9c-13fa75a13f6a,12,7,0,0,12,coca-cola-only
8b58db97-4b05-488a-974e-f3a59575ce13,197,46,39,10,158,rewards-eligible
8b5e78d0-63aa-4b1b-b243-8eeffa666f8a,10,10,1,1,9,rewards-eligible
8b70d8a7-9912-42aa-a225-0ad8d7939989,54,5,3,1,51,rewards-eligible
8b729c92-913a-4ade-8b28-1fa28cf9992d,52,14,0,0,52,coca-cola-only
8b7324d2-3baf-4b86-ae94-00c337ca322c,36,22,7,5,29,rewards-eligible
8b783476-0d13-40bd-8c54-f7726dbc8116,50,21,6,1,44,rewards-eligible
8b81d8ae-c7e3-494b-82e9-704875a1fc9e,110,32,19,8,91,rewards-eligible
8b859592-0083-4681-8f11-94ef7f6dd65e,85,26,4,2,81,rewards-eligible
8b889377-4c6d-4da8-9c1b-703551a9d81d,17,14,3,2,14,rewards-eligible
8b8ccbf2-ce20-45a0-9999-93930ff10416,68,30,10,8,58,rewards-eligible
8b901709-799e-4e21-b050-e867d2e558ab,39,23,9,6,30,rewards-eligible
8bc86696-8c10-4f9b-8383-60784b7e1971,274,45,50,11,224,rewards-eligible
8c01da5a-4886-4488-a27b-8d1a9605dc10,128,34,3,3,125,rewards-eligible
8c05c66e-e60e-4c82-bc94-f57df6f6f79a,180,20,9,3,171,rewards-eligible
8c143846-8426-401d-bf07-e84d1d73bad7,38,21,12,6,26,rewards-eligible
8c228011-cbc2-4df5-a97c-d29d444313f7,134,39,20,8,114,rewards-eligible
8c46cd85-a583-4aff-8fcc-4b1ce8a4a0a0,40,14,11,4,29,rewards-eligible
8c632fa1-153c-456b-9dbc-d8345355a80b,316,87,55,19,261,rewards-eligible
8c724a17-445b-4165-a4a1-610d1e7b0256,12,2,0,0,12,coca-cola-only
8c729a28-cefe-4a94-bdd3-a3a1a4d4237f,71,43,14,9,57,rewards-eligible
8c7e57d8-594c-465d-b841-6ad47b60c476,44,12,3,2,41,rewards-eligible
8c9fb5a4-29b6-45b3-86b7-981eaef7611a,32,20,5,5,27,rewards-eligible
8cc20dd7-fa27-4bac-b72f-5f0cfd098c5c,7,5,0,0,7,coca-cola-only
8ccca9c4-0396-4a75-b1d1-bd8fb937fbe6,3,1,0,0,3,coca-cola-only
8cd50e58-d5e0-48a6-b7a9-d3c12e2b7f7b,171,44,43,12,128,rewards-eligible
8cdda11e-85b1-4445-a7f3-b760b6cbb996,15,10,3,3,12,rewards-eligible
8cee639f-576e-45ae-8572-791d1db353da,41,13,10,2,31,rewards-eligible
8cfed5a6-f7e1-418d-a590-be06dc39259c,20,12,10,6,10,rewards-eligible
8d03937e-2ecf-44fe-b429-2223543b5bdf,23,7,0,0,23,coca-cola-only
8d2d697a-365a-49f2-9007-7ce5be0a90e4,164,57,20,10,144,rewards-eligible
8d2e187f-d400-45e7-b491-cb9b7bcfa53b,6,3,0,0,6,coca-cola-only
8d40271a-79b7-42e6-806d-508d6516df5a,27,14,2,2,25,rewards-eligible
8d43546a-1b65-4930-88a5-bc5adfe40e86,20,2,0,0,20,coca-cola-only
8d685eff-e410-47f5-b0ea-a00cccb047c2,116,29,3,3,113,rewards-eligible
8d8bc75f-52be-41b7-b1f8-a5ac4e4d8f63,6,6,1,1,5,rewards-eligible
8d958203-2c77-4a79-b25f-1df059de85c4,134,37,23,6,111,rewards-eligible
8d9834ea-d411-4df1-9184-e37853e0069e,5,4,4,3,1,rewards-eligible
8da5ba0a-8f59-41c3-8f15-5908e2938036,55,34,18,9,37,rewards-eligible
8da94934-a344-4af5-83a6-978c5157bbac,26,5,0,0,26,coca-cola-only
8dc9015d-f5d8-4f54-84a2-558f5016c931,6,1,0,0,6,coca-cola-only
8e063e4a-bcdb-490f-b032-4a60e53b5920,197,78,33,15,164,rewards-eligible
8e2d6063-27d1-4dd9-b9a1-2e60dab7c612,6,4,0,0,6,coca-cola-only
8e44682f-3cfa-49ae-9231-01f4c8663cdc,136,37,20,5,116,rewards-eligible
8e480afa-36e4-41d8-9512-b81d103ae3e7,237,63,60,13,177,rewards-eligible
8e4c763a-d5d4-4b2b-bd62-4a900d9f8546,69,15,0,0,69,coca-cola-only
8e4f2dca-c6eb-4372-b7bc-357c808eedd3,157,44,10,7,147,rewards-eligible
8e4f75b6-4f35-4781-8b08-a0b8002bf90e,10,7,0,0,10,coca-cola-only
8e611b85-b380-491c-8fe9-501eb0c9468c,91,40,20,10,71,rewards-eligible
8e687eb8-e964-42a2-91b3-c6b9ad71895d,85,16,28,5,57,rewards-eligible
8e6ab11c-43c5-48e5-8077-364ae8d4952f,15,9,3,1,12,rewards-eligible
8e74e4ed-0471-405c-9410-4aa93cf1bded,1,1,0,0,1,coca-cola-only
8e8839e7-00e9-4619-a7fe-53dc502185b9,6,3,0,0,6,coca-cola-only
8e93ad8c-fa94-4785-9eac-5a3b53412702,397,37,12,4,385,rewards-eligible
8ea35df6-6c22-4c4c-aa0e-7f9f59ca486e,32,24,9,6,23,rewards-eligible
8eb61ad0-99ad-44c5-869e-5f08ae0e79ec,4,4,2,2,2,rewards-eligible
8ed78e29-c67f-45f3-a439-41974a0273bf,154,33,6,4,148,rewards-eligible
8ef08f6c-9691-4650-aa31-743c2bc049c6,111,7,0,0,111,coca-cola-only
8f000849-7e02-42d0-8ccb-19764dbd8883,166,36,17,7,149,rewards-eligible
8f288cd3-14cc-4dfc-99df-b5985d72e3d9,450,39,44,11,406,rewards-eligible
8f39f83d-77b7-4f70-8fbb-e3ab5d568c31,10,4,0,0,10,coca-cola-only
8f48838b-4d5d-48f0-aa36-b314ab4d4bb2,30,11,4,2,26,rewards-eligible
8f652bb2-a244-44c1-a3bb-a0b39ffad02c,7,4,0,0,7,coca-cola-only
8f74085e-c604-440e-a288-0b341530c1cf,156,45,14,9,142,rewards-eligible
8f80b5bd-2ffb-41da-8ede-3a418660c272,98,35,18,6,80,rewards-eligible
8f810864-780f-42e6-b6ac-ec335e6207ad,2,2,0,0,2,coca-cola-only
8f84bb3c-bfa4-4705-b02f-7b5651b9b084,40,16,4,2,36,rewards-eligible
8f8ea666-d147-426b-a90f-ac8cadca4d1b,388,84,73,15,315,rewards-eligible
8fc6b999-2273-4a6e-9043-84963350e927,21,5,0,0,21,coca-cola-only
8fdbd8bb-9ca0-4507-83c1-4cf410b4b3f7,16,8,1,1,15,rewards-eligible
8fdce1a3-dca6-4378-a28d-9eba1aa115c5,49,25,8,5,41,rewards-eligible
8fe12521-d819-44f3-b834-e16a53b4c1f3,95,45,12,6,83,rewards-eligible
8ff1a724-2bdd-4813-8a67-cb70f9749437,24,2,0,0,24,coca-cola-only
8ff2a3ec-b0f2-4325-ab97-d459f4febb85,12,10,0,0,12,coca-cola-only
8ff9717e-9faa-43f8-9ee5-937c617b3a73,153,60,26,9,127,rewards-eligible
8fff91e2-9870-48ed-8f5f-cb0e23e6fa10,141,19,7,3,134,rewards-eligible
9022f393-9f39-47b8-9072-60bf53f05cc5,5,5,0,0,5,coca-cola-only
902718d1-e768-44ea-99aa-fe25bcea742d,446,62,59,14,387,rewards-eligible
90697dd8-01f5-41e4-99ed-fa8cb6d3b608,4,3,0,0,4,coca-cola-only
906cb5a8-449c-41ec-bf9b-3a16ead29f97,16,5,2,1,14,rewards-eligible
908645e3-779a-439d-a44e-f1f51b045ee2,95,15,18,5,77,rewards-eligible
90a42ae1-9ae8-4af1-b808-6216f13fe294,90,20,23,5,67,rewards-eligible
90a68aaf-5775-4acb-85e5-560dd52ce1b9,137,31,5,3,132,rewards-eligible
90aa4fcd-fd5d-4bae-a5d8-3e1336657594,126,44,22,9,104,rewards-eligible
90c4b35c-4a98-4055-8bc1-a8dd0bae5190,230,46,56,13,174,rewards-eligible
90c623fd-7dc0-4af8-9ba9-3b827e6e9ea7,28,11,0,0,28,coca-cola-only
90eb9614-0194-4e6c-89ff-0508a594b113,153,19,1,1,152,rewards-eligible
90f664b5-5a68-404b-b099-d17bfffab273,29,15,0,0,29,coca-cola-only
90fd0b18-edc5-4222-8af4-4825b91c0310,33,17,7,3,26,rewards-eligible
91215cd3-b66b-4aa9-86dd-1caa55beb70d,24,3,0,0,24,coca-cola-only
912783ca-baa5-4908-94f2-c5f7274640f7,63,11,2,1,61,rewards-eligible
9128e078-3221-4ced-aad2-9c2f4b4b76db,261,48,37,11,224,rewards-eligible
912b3d52-f033-4c92-80ac-7111cd5d0b3f,10,5,0,0,10,coca-cola-only
912bdfb7-1658-4ed6-b7b1-922e520ef820,34,5,1,1,33,rewards-eligible
913e14ac-5aba-48e6-b795-d1d15b7ddd68,31,20,9,7,22,rewards-eligible
91446111-4c76-4e46-8211-8acbf629ae0f,76,26,28,8,48,rewards-eligible
9161bc7c-2c53-493e-af3d-5b90021e5957,117,44,27,7,90,rewards-eligible
91937e5b-a4db-41ef-bdb1-06f5fddd235e,258,49,41,7,217,rewards-eligible
9196711f-8ec4-45f5-8a66-c0157916870d,6,5,0,0,6,coca-cola-only
91ae1e7f-b69a-4d29-86f6-296512c2a517,17,9,1,1,16,rewards-eligible
91b0540d-2a78-4d1c-8645-f9afe6f406c5,95,3,0,0,95,coca-cola-only
91b111f4-385d-4786-99bb-e8b459c02729,1,1,0,0,1,coca-cola-only
91b99a9f-8aae-40fb-baa1-69ca43142f80,3,2,1,1,2,rewards-eligible
91c56c68-d515-4166-a7c3-63a4b07693d7,4,3,0,0,4,coca-cola-only
91c7d2fb-cdbf-4fe5-990d-ba7b7be3f90d,93,20,16,5,77,rewards-eligible
91cf8a0f-e579-4784-8cfc-b081fd7455f1,46,13,10,3,36,rewards-eligible
91d9afea-c851-47c4-a41a-efa0e7e5ff2a,103,31,20,6,83,rewards-eligible
91dc32d7-0aa4-445b-8d82-ff42423f6bb5,120,43,49,9,71,rewards-eligible
91ea0b57-947d-43fc-94f0-580c2a69ad06,53,3,0,0,53,coca-cola-only
91f3cc77-d0c9-4e4b-bfc5-7fa51ed4db68,6,6,2,2,4,rewards-eligible
91fc9814-54dc-4bf8-82ae-0a5558322a1f,48,15,0,0,48,coca-cola-only
920dbafb-5a83-45b0-ae10-5935cfe79e84,74,29,15,6,59,rewards-eligible
9219aa60-16af-4cdb-b313-bd88396ce163,1,1,0,0,1,coca-cola-only
9228ba36-34cc-4096-b78b-29cad04d43bf,6,1,0,0,6,coca-cola-only
92428f36-f67b-4b1d-8a26-ac021828a297,255,42,46,10,209,rewards-eligible
9248f48a-71c4-4d32-be1f-01f357f96cab,724,54,111,10,613,rewards-eligible
9252ae40-cf86-419b-a8d6-f12eb620d418,186,42,24,8,162,rewards-eligible
9259305f-6841-4b12-82da-14a1976db04c,19,13,4,3,15,rewards-eligible
926ea512-37b8-420d-98f4-17ef74a516ab,45,16,7,4,38,rewards-eligible
9275397d-7e7e-4d39-b136-5f513689e8df,215,47,11,8,204,rewards-eligible
9279a334-3d6a-4169-9585-511a3347ac96,18,7,0,0,18,coca-cola-only
928debee-4395-45c7-935b-a5d7562f490f,122,32,8,4,114,rewards-eligible
929afc3c-6183-4bbd-a283-5b511dc48600,209,48,22,9,187,rewards-eligible
92a031d2-a57d-4c0a-8c83-0ebe215bd290,28,9,2,1,26,rewards-eligible
92a0a791-c29e-4958-99d7-3a1d17aa44c9,13,12,4,4,9,rewards-eligible
92ac3946-d986-40b3-8059-73dab760185e,10,4,0,0,10,coca-cola-only
92be4e1a-fa4d-4b39-a40a-b767bc9aa9c7,161,44,46,12,115,rewards-eligible
92c60dd8-1004-4f9f-9d50-16eaa5d42004,469,75,91,13,378,rewards-eligible
92d503fa-59a4-43a0-b07e-e26772e8c475,50,16,6,2,44,rewards-eligible
92d51f3a-cbfc-4202-86cb-43b9c865fdf2,87,34,7,4,80,rewards-eligible
92d640f5-1da0-4685-b376-10b2e634157b,54,29,21,9,33,rewards-eligible
92e15215-f688-4c02-b7a2-99f38df2cc22,17,17,2,2,15,rewards-eligible
930f7aeb-5946-45c9-9c7c-1044f96c57bb,11,4,0,0,11,coca-cola-only
9312d098-7e61-4793-8c81-20204a20c7c1,42,21,4,3,38,rewards-eligible
931dfc37-f5c8-4dd8-bf0d-8a9e6be77194,13,8,0,0,13,coca-cola-only
9351bcbf-74d9-4eb9-a1e1-f7b78031c6cb,181,29,39,8,142,rewards-eligible
936398f1-3987-4f71-a9c6-0cf3738aee3a,16,5,7,2,9,rewards-eligible
93728c0e-8861-4b10-90d5-75fbe59ee0aa,6,6,4,4,2,rewards-eligible
93806834-adea-4940-bfdf-7cfd9f10e388,92,23,26,7,66,rewards-eligible
93815b12-961e-4c1e-a39d-5fd86b6b1daf,37,23,6,5,31,rewards-eligible
93a6ef6e-3143-4e5f-ae51-e73c0d83efba,36,34,10,9,26,rewards-eligible
93b05ad4-a7d3-4004-b751-bf83b767dfd0,12,6,2,1,10,rewards-eligible
93c997a9-ab5c-4bd6-b240-1a74488610b2,381,66,50,13,331,rewards-eligible
93e10056-f00c-490c-9f36-44b638cb8b30,4,1,0,0,4,coca-cola-only
93f40de8-a2d8-4288-a8fb-43775faf9c07,93,4,0,0,93,coca-cola-only
9402f552-1f41-40cc-aaec-eda3bc59f2c5,399,64,13,9,386,rewards-eligible
940ea8a2-b5ca-4f3b-93d3-5180ae482f65,11,8,7,5,4,rewards-eligible
9416144c-0f20-47d5-9b3e-b86116b0ab54,86,21,0,0,86,coca-cola-only
942323e5-6c8b-4e5b-93f4-de52e28d0d68,20,10,2,2,18,rewards-eligible
9431fe7c-33cf-4f4e-8121-d280763cdc97,85,29,14,4,71,rewards-eligible
944fb3e8-d159-4374-880c-70ef6fddcbe4,32,17,9,4,23,rewards-eligible
9451f152-66aa-4c9c-9383-6c9e4927a747,49,9,1,1,48,rewards-eligible
9459a11e-6745-421a-b3d7-e255593ce980,594,82,128,14,466,rewards-eligible
945f2c46-5e69-4cd1-a9a9-30785d943913,14,2,0,0,14,coca-cola-only
9460d614-69d8-492f-9a2f-146422de2c3c,60,13,21,5,39,rewards-eligible
9463c045-c996-48ef-8f8e-d7f0b7870d6b,7,4,4,2,3,rewards-eligible
